commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,HasPointsFraction,ParadigmScoreFraction
HEAD,0,package sharding - class ClusterShardingSingleShardPerEntitySpecMultiJvmNode3,1.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package sharding - class ClusterShardingSingleShardPerEntitySpecMultiJvmNode4,1.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package sharding - class ClusterShardingSingleShardPerEntitySpecMultiJvmNode5,1.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package sharding - class ClusterShardingSingleShardPerEntitySpec,25.0,5.0,30.0,6.0,1.0,59.0,53.0,5.0,0.08620689655172414,5.0,21.0,2.0,1.0,0.0,11.5,6.5,0.0,0.0,1.0,-0.7636217948717949
HEAD,0,package io - object UdpConnected,45.0,5.0,47.0,1.0,0.0,107.0,39.0,68.0,0.6355140186915887,0.0,15.0,0.0,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0
HEAD,0,package io - object UdpConnected - trait Message,0.0,11.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object UdpConnected - trait Command,5.0,36.0,40.0,1.0,1.0,3.0,3.0,0.0,0.0,23.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object UdpConnected - class NoAck,3.0,20.0,23.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object UdpConnected - object NoAck,3.0,20.0,22.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object UdpConnected - class Send,10.0,9.0,19.0,2.0,1.0,7.0,7.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object UdpConnected - object Send,6.0,9.0,14.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object UdpConnected - class Connect,7.0,10.0,17.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object UdpConnected - object Disconnect,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object UdpConnected - object SuspendReading,4.0,8.0,12.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object UdpConnected - object ResumeReading,4.0,11.0,15.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object UdpConnected - trait Event,1.0,36.0,37.0,1.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object UdpConnected - class Received,4.0,8.0,12.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object UdpConnected - class CommandFailed,4.0,14.0,17.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object UdpConnected - trait Connected,1.0,9.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object UdpConnected - object Connected,4.0,9.0,12.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object UdpConnected - trait Disconnected,1.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object UdpConnected - object Disconnected,4.0,2.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - class UdpConnectedExt,13.0,3.0,16.0,2.0,1.0,15.0,11.0,3.0,0.21428571428571427,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object UdpConnectedMessage,31.0,0.0,31.0,0.0,0.0,71.0,23.0,48.0,0.676056338028169,0.0,20.0,0.0,1.0,0.0,1.0909090909090908,1.0909090909090908,0.0,0.0,0.0,0.0
HEAD,0,package internal - trait StashManagement,35.0,4.0,39.0,0.0,1.0,86.0,69.0,17.0,0.19767441860465115,4.0,45.0,26.0,2.0,1.1538461538461537,2.076923076923077,2.0,1.0769230769230769,0.23076923076923078,0.6153846153846154,-0.5288461538461539
HEAD,0,package internal - class StashState,8.0,3.0,11.0,0.0,2.0,20.0,20.0,0.0,0.0,0.0,10.0,7.0,1.1666666666666667,0.0,1.5,1.3333333333333333,0.0,0.0,1.0,-1.0
HEAD,0,package artery - object TestManagementCommands,5.0,1.0,6.0,0.0,0.0,5.0,4.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package artery - object TestManagementCommands - class FailInboundStreamOnce,3.0,2.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package artery - class SharedTestState,23.0,3.0,26.0,0.0,3.0,61.0,53.0,9.0,0.14516129032258066,0.0,22.0,23.0,3.2857142857142856,3.5714285714285716,5.571428571428571,4.428571428571429,7.714285714285714,0.42857142857142855,0.8571428571428571,-0.28042328042328035
HEAD,0,package artery - class TestState,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package artery - class OutboundTestStage,24.0,2.0,25.0,3.0,1.0,24.0,22.0,3.0,0.12,0.0,17.0,2.0,2.0,0.0,9.0,8.0,0.0,0.0,1.0,-0.2727272727272727
HEAD,0,package artery - class OutboundTestStage - method createLogic - <$anon: akka.stream.stage.TimerGraphStageLogic with akka.stream.stage.InHandler with akka.stream.stage.OutHandler with akka.stream.stage.StageLogging>,17.0,0.0,17.0,2.0,2.0,17.0,15.0,3.0,0.16666666666666666,0.0,13.0,3.0,1.5,0.0,3.5,3.5,0.0,0.0,1.0,-1.0
HEAD,2,package artery - class InboundTestStage,33.0,2.0,34.0,3.0,1.0,37.0,34.0,4.0,0.10526315789473684,0.0,25.0,6.0,6.0,11.0,16.0,14.0,21.0,2.0,1.0,0.09756097560975611
HEAD,2,package artery - class InboundTestStage - method createLogic - <$anon: akka.stream.stage.TimerGraphStageLogic with akka.stream.stage.InHandler with akka.stream.stage.OutHandler with akka.stream.stage.StageLogging>,26.0,0.0,26.0,2.0,2.0,30.0,27.0,4.0,0.12903225806451613,0.0,21.0,7.0,3.5,5.5,7.0,6.5,10.5,1.0,1.0,-0.7272727272727273
HEAD,0,package actor - class AffinityPoolComparativeBenchmark,8.0,0.0,8.0,0.0,1.0,65.0,32.0,1.0,0.030303030303030304,0.0,8.0,5.0,1.6666666666666667,2.0,3.3333333333333335,2.3333333333333335,0.6666666666666666,0.0,1.0,-0.9487179487179488
HEAD,0,package internal - trait ExtensionsImpl,34.0,1.0,35.0,1.0,4.0,93.0,74.0,20.0,0.2127659574468085,1.0,26.0,24.0,4.0,7.0,7.833333333333333,4.5,7.333333333333333,1.6666666666666667,0.8333333333333334,0.5618599791013584
HEAD,0,package util - class TokenBucket,10.0,1.0,11.0,0.0,1.0,64.0,40.0,25.0,0.38461538461538464,1.0,16.0,7.0,2.3333333333333335,0.0,6.333333333333333,3.6666666666666665,0.0,0.0,0.6666666666666666,-0.6666666666666666
HEAD,0,package util - class NanoTimeTokenBucket,3.0,2.0,5.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package event - trait LoggerMessageQueueSemantics,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package event - class LoggerMailboxType,15.0,0.0,15.0,1.0,1.0,8.0,8.0,0.0,0.0,0.0,2.0,3.0,3.0,7.0,6.0,4.0,11.0,2.0,1.0,1.0
HEAD,0,package event - class LoggerMailbox,16.0,1.0,17.0,6.0,1.0,26.0,21.0,6.0,0.2222222222222222,0.0,11.0,6.0,6.0,4.0,8.0,7.0,5.0,1.0,1.0,-0.8000000000000002
HEAD,0,package akka - object CopyrightHeaderForBuild,5.0,0.0,5.0,1.0,0.0,15.0,15.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.5,0.5
HEAD,0,package leveldb - object LeveldbCompaction,6.0,2.0,8.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package leveldb - object LeveldbCompaction - class TryCompactLeveldb,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package leveldb - trait LeveldbCompaction,16.0,2.0,17.0,1.0,2.0,22.0,20.0,0.0,0.0,1.0,12.0,3.0,1.5,0.0,7.5,5.5,0.0,0.0,1.0,0.0
HEAD,0,package leveldb - trait CompactionSegmentManagement,11.0,2.0,13.0,0.0,5.0,22.0,23.0,0.0,0.0,1.0,20.0,9.0,1.0,0.0,2.5555555555555554,2.4444444444444446,0.0,0.0,0.2222222222222222,-0.2222222222222222
HEAD,0,package leveldb - object CompactionSegmentManagement,2.0,2.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pem - class PEMLoadingException,4.0,2.0,6.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pem - object DERPrivateKeyLoader,25.0,1.0,26.0,0.0,0.0,97.0,84.0,9.0,0.0967741935483871,0.0,16.0,0.0,2.8,4.0,9.6,5.6,3.2,1.0,0.8,0.7368421052631579
HEAD,0,package artery - class PlotResult,9.0,10.0,19.0,2.0,2.0,10.0,9.0,1.0,0.1,0.0,12.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,0.4,0.4
HEAD,0,package artery - class LatencyPlots,3.0,4.0,7.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package javadsl - object StreamConverters,30.0,1.0,31.0,0.0,0.0,235.0,41.0,188.0,0.8209606986899564,0.0,31.0,0.0,1.0,0.0,2.857142857142857,2.7857142857142856,0.0,0.0,0.35714285714285715,0.35714285714285715
HEAD,0,package javadsl - trait PersistenceIdsQuery,2.0,1.0,3.0,1.0,1.0,12.0,3.0,9.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package journal - class JavaJournalPerfSpec,11.0,0.0,11.0,9.0,3.0,8.0,8.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.3333333333333333,-0.06666666666666667
HEAD,2,package journal - class JavaJournalPerfSpec - method info - <$anon: org.scalatest.Informer>,7.0,0.0,7.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.42857142857142855
HEAD,0,package journal - trait WriteJournalBase,20.0,2.0,22.0,0.0,2.0,30.0,20.0,8.0,0.2857142857142857,2.0,21.0,4.0,1.3333333333333333,0.0,5.0,5.0,0.0,0.0,0.6666666666666666,0.6666666666666666
HEAD,0,package external - class ShardLocations,7.0,1.0,8.0,0.0,1.0,6.0,3.0,3.0,0.5,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package actor - class Address,15.0,367.0,382.0,2.0,3.0,58.0,18.0,36.0,0.6666666666666666,0.0,23.0,7.0,1.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.42857142857142855,0.14285714285714285
HEAD,0,package actor - object Address,16.0,367.0,382.0,1.0,0.0,24.0,15.0,10.0,0.4,0.0,11.0,0.0,1.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0
HEAD,0,package actor - trait PathUtils,6.0,2.0,8.0,0.0,1.0,14.0,14.0,0.0,0.0,2.0,13.0,3.0,3.0,0.0,14.0,11.0,0.0,0.0,1.0,1.0
HEAD,0,package actor - object RelativeActorPath,11.0,2.0,13.0,1.0,0.0,11.0,11.0,0.0,0.0,0.0,6.0,0.0,3.0,2.0,6.0,6.0,3.0,0.0,0.0,0.0
HEAD,0,package actor - object AddressFromURIString,15.0,8.0,23.0,0.0,0.0,29.0,22.0,8.0,0.26666666666666666,0.0,17.0,0.0,3.25,2.25,9.5,4.5,2.75,0.25,0.25,0.25
HEAD,0,package actor - object ActorPathExtractor,15.0,5.0,20.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,8.0,0.0,4.0,9.0,8.0,8.0,6.0,1.0,1.0,1.0
HEAD,0,package artery - package aeron - object AeronSink,17.0,7.0,23.0,0.0,0.0,46.0,45.0,3.0,0.0625,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package artery - package aeron - object AeronSink - class GaveUpMessageException,4.0,4.0,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package artery - package aeron - object AeronSink - class PublicationClosedException,4.0,3.0,7.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package artery - package aeron - object AeronSink - class OfferTask,10.0,3.0,13.0,1.0,1.0,40.0,38.0,2.0,0.05,0.0,12.0,6.0,6.0,0.0,22.0,13.0,0.0,0.0,1.0,-0.4166666666666667
HEAD,0,package artery - package aeron - class AeronSink,49.0,7.0,54.0,2.0,1.0,136.0,127.0,9.0,0.0661764705882353,0.0,53.0,7.0,7.0,0.0,84.0,57.0,0.0,0.0,1.0,-0.2977528089887642
HEAD,0,package artery - package aeron - class AeronSink - method createLogicAndMaterializedValue - <$anon: akka.stream.stage.GraphStageLogic with akka.stream.stage.InHandler>,38.0,0.0,38.0,1.0,3.0,118.0,109.0,9.0,0.07627118644067797,0.0,47.0,17.0,1.5454545454545454,0.0,6.2727272727272725,5.818181818181818,0.0,0.0,1.0,-0.9577922077922079
HEAD,0,package internal - object Murmur2,12.0,2.0,14.0,0.0,0.0,45.0,40.0,5.0,0.1111111111111111,0.0,20.0,0.0,2.0,4.333333333333333,25.0,6.333333333333333,1.0,0.0,0.3333333333333333,-0.16535433070866143
HEAD,0,package stream - class NeverMaterializedException,3.0,10.0,13.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cluster - object RestartNode2SpecMultiJvmSpec,5.0,1.0,6.0,1.0,0.0,18.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cluster - class RestartNode2SpecMultiJvmNode1,1.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cluster - class RestartNode2SpecMultiJvmNode2,1.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cluster - class RestartNode2SpecSpec,23.0,2.0,25.0,5.0,2.0,77.0,68.0,7.0,0.09333333333333334,2.0,10.0,3.0,1.5,0.0,3.0,2.5,0.0,0.0,1.0,-0.9411764705882353
HEAD,0,package cluster - class RestartNode2SpecSpec - <$anon: akka.actor.Actor>,3.0,0.0,3.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,2.0,1.0,4.0,1.0,1.0,0.7647058823529412
HEAD,0,package ddata - class ORSetMergeBenchmark,22.0,0.0,22.0,0.0,1.0,43.0,34.0,3.0,0.08108108108108109,0.0,28.0,6.0,1.0,0.0,7.333333333333333,4.0,0.0,0.0,0.8333333333333334,-0.8194444444444443
HEAD,0,package remote - class LookupRemoteActorMultiJvmSpec,5.0,1.0,6.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package remote - class LookupRemoteActorMultiJvmNode1,1.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package remote - class LookupRemoteActorMultiJvmNode2,1.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
