commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,HasPointsFraction,ParadigmScoreFraction
HEAD,0,package zio - object ZManaged - class UpdateService,5.0,8.0,12.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object ZManaged - class WhenM,8.0,8.0,16.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5
HEAD,0,package zio - object ZManaged - trait ReleaseMap,5.0,10.0,15.0,0.0,7.0,49.0,11.0,39.0,0.78,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855
HEAD,0,package zio - object ZManaged - object ReleaseMap,53.0,10.0,60.0,0.0,0.0,101.0,89.0,13.0,0.12745098039215685,0.0,48.0,0.0,12.0,7.5,61.0,19.0,48.0,12.0,1.0,1.0
HEAD,0,package zio - object ZManaged - object ReleaseMap - method make - class State,0.0,37.0,37.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ZManaged - object ReleaseMap - method make - class Exited,5.0,3.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ZManaged - object ReleaseMap - method make - class Running,5.0,9.0,14.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ZManaged - object ReleaseMap - method make - <$anon: zio.ZManaged.ReleaseMap>,38.0,0.0,38.0,1.0,5.0,72.0,72.0,0.0,0.0,0.0,39.0,27.0,3.857142857142857,8.142857142857142,15.857142857142858,9.857142857142858,13.714285714285714,3.4285714285714284,1.0,1.0
HEAD,0,package zio - object ZManaged - method apply - <$anon: zio.ZManaged[R E A]>,2.0,0.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ZManaged - trait PreallocationScope,2.0,2.0,4.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ZManaged - <$anon: zio.ZManaged.PreallocationScope>,14.0,0.0,14.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,6.0,2.0,2.0,6.0,7.0,6.0,6.0,2.0,1.0,1.0
HEAD,0,package zio - object ZManaged - trait Scope,2.0,2.0,4.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ZManaged - <$anon: zio.ZManaged.Scope>,9.0,0.0,9.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object ZManaged - class RefineToOrDieOps,9.0,1.0,10.0,0.0,1.0,7.0,4.0,3.0,0.42857142857142855,0.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,1,package zio - trait Chunk,136.0,105.0,232.0,8.0,49.0,929.0,725.0,198.0,0.21451787648970747,9.0,147.0,195.0,2.7083333333333335,0.8611111111111112,6.902777777777778,5.166666666666667,1.1388888888888888,0.2638888888888889,0.8194444444444444,0.34048553855557606
HEAD,0,package zio - object Chunk,133.0,105.0,226.0,1.0,0.0,552.0,490.0,60.0,0.10909090909090909,9.0,170.0,0.0,2.7857142857142856,1.5,5.357142857142857,4.857142857142857,5.785714285714286,1.4285714285714286,0.2857142857142857,0.21142857142857144
HEAD,0,package zio - object Chunk - class AppendN,18.0,2.0,19.0,9.0,1.0,21.0,21.0,0.0,0.0,0.0,20.0,6.0,2.0,0.3333333333333333,6.666666666666667,5.333333333333333,0.3333333333333333,0.0,0.6666666666666666,-0.6
HEAD,0,package zio - object Chunk - class PrependN,17.0,2.0,18.0,9.0,1.0,22.0,22.0,0.0,0.0,0.0,21.0,6.0,2.0,0.3333333333333333,9.333333333333334,6.666666666666667,0.3333333333333333,0.0,0.6666666666666666,-0.6153846153846153
HEAD,0,package zio - object Chunk - class Arr,41.0,10.0,51.0,9.0,2.0,158.0,151.0,6.0,0.03821656050955414,9.0,48.0,32.0,2.0,0.25,6.5625,6.3125,0.375,0.125,0.75,-0.027362343907886548
HEAD,0,package zio - object Chunk - class Concat,17.0,2.0,18.0,9.0,1.0,27.0,27.0,0.0,0.0,0.0,18.0,6.0,1.2,0.0,2.2,1.6,0.0,0.0,0.4,-0.21052631578947367
HEAD,0,package zio - object Chunk - class Singleton,21.0,1.0,22.0,9.0,1.0,18.0,18.0,0.0,0.0,0.0,12.0,7.0,1.4,0.2,1.4,1.2,0.2,0.0,0.4,-0.18461538461538463
HEAD,0,package zio - object Chunk - class Slice,12.0,2.0,13.0,9.0,1.0,24.0,24.0,0.0,0.0,0.0,9.0,5.0,1.6666666666666667,0.0,4.333333333333333,4.0,0.0,0.0,0.6666666666666666,-0.4583333333333333
HEAD,0,package zio - object Chunk - class VectorChunk,14.0,1.0,15.0,9.0,1.0,13.0,13.0,0.0,0.0,0.0,8.0,4.0,1.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,-0.2380952380952381
HEAD,0,package zio - object Chunk - class BitChunk,20.0,5.0,24.0,9.0,1.0,63.0,63.0,0.0,0.0,0.0,27.0,11.0,1.5714285714285714,0.0,11.428571428571429,6.285714285714286,0.0,0.0,0.42857142857142855,-0.32196162046908317
HEAD,0,package zio - object Chunk - object Empty,17.0,8.0,24.0,9.0,0.0,21.0,17.0,4.0,0.19047619047619047,0.0,8.0,0.0,1.1666666666666667,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,-9.25185853854297E-18
HEAD,0,package zio - object Chunk - class AnyRefArray,4.0,1.0,5.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Chunk - class ByteArray,7.0,1.0,8.0,10.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Chunk - class CharArray,7.0,1.0,8.0,10.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Chunk - class IntArray,6.0,1.0,7.0,10.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Chunk - class LongArray,7.0,1.0,8.0,10.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Chunk - class DoubleArray,7.0,1.0,8.0,10.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Chunk - class FloatArray,7.0,1.0,8.0,10.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Chunk - class ShortArray,7.0,1.0,8.0,10.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Chunk - class BooleanArray,7.0,1.0,8.0,10.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,1,package zio - object IO,312.0,71.0,380.0,0.0,0.0,693.0,282.0,411.0,0.5930735930735931,0.0,267.0,0.0,1.0,0.0,1.5378787878787878,0.9621212121212122,0.0,0.0,0.5833333333333334,0.5833333333333334
HEAD,0,package zio - object IO - class BracketAcquire_,2.0,4.0,5.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object IO - class BracketRelease_,5.0,5.0,10.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object IO - class BracketAcquire,3.0,8.0,10.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object IO - class BracketRelease,6.0,5.0,11.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,1,package zio - package object zio,20.0,10.0,29.0,1.0,0.0,33.0,30.0,13.0,0.3023255813953488,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - package object zio - object <*>,7.0,9.0,16.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,1,package stm - object STM,128.0,14.0,142.0,0.0,0.0,297.0,126.0,171.0,0.5757575757575758,0.0,108.0,0.0,1.0,0.0,1.5925925925925926,0.9814814814814815,0.0,0.0,0.5,0.5
HEAD,0,package stm - class ZSTM,221.0,30.0,246.0,0.0,37.0,754.0,385.0,363.0,0.4852941176470588,0.0,157.0,150.0,1.4285714285714286,0.6,3.9714285714285715,3.1904761904761907,1.2476190476190476,0.20952380952380953,0.7619047619047619,0.7181890419985657
HEAD,1,package stm - object ZSTM,316.0,30.0,335.0,0.0,0.0,826.0,477.0,345.0,0.4197080291970803,0.0,200.0,0.0,1.2769230769230768,0.38461538461538464,3.4,2.6615384615384614,0.5846153846153846,0.13846153846153847,0.7846153846153846,0.7018593433428599
HEAD,0,package stm - object ZSTM - method replicate - <$anon: Iterable[zio.stm.ZSTM[R E A]]>,7.0,0.0,7.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package stm - object ZSTM - class AccessPartiallyApplied,6.0,1.0,7.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package stm - object ZSTM - class AccessMPartiallyApplied,7.0,1.0,8.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package stm - object ZSTM - class IfM,7.0,2.0,9.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package stm - object ZSTM - class UnlessM,8.0,2.0,10.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package stm - object ZSTM - class UpdateService,5.0,2.0,6.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package stm - object ZSTM - class WhenM,8.0,2.0,10.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package stm - object ZSTM - class Resumable,4.0,2.0,5.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTM - object internal,80.0,13.0,87.0,0.0,0.0,304.0,237.0,64.0,0.21262458471760798,0.0,65.0,0.0,3.7142857142857144,1.0714285714285714,10.0,8.642857142857142,2.2142857142857144,0.42857142857142855,0.8571428571428571,-0.5474552213623555
HEAD,0,package stm - object ZSTM - object internal - class Versioned,1.0,8.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTM - object internal - trait JournalAnalysis,2.0,6.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTM - object internal - object JournalAnalysis,10.0,6.0,12.0,1.0,0.0,5.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTM - object internal - object JournalAnalysis - object Invalid,4.0,3.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTM - object internal - object JournalAnalysis - object ReadOnly,4.0,3.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTM - object internal - object JournalAnalysis - object ReadWrite,4.0,3.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTM - object internal - <$anon: AnyRef>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTM - object internal - trait TExit,2.0,14.0,16.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTM - object internal - object TExit,12.0,14.0,22.0,1.0,0.0,6.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTM - object internal - object TExit - class Fail,4.0,3.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTM - object internal - object TExit - class Succeed,4.0,10.0,14.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTM - object internal - object TExit - object Retry,4.0,7.0,11.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTM - object internal - class Entry,10.0,7.0,15.0,0.0,3.0,44.0,28.0,17.0,0.37777777777777777,0.0,11.0,8.0,1.0,0.0,0.625,0.625,0.0,0.0,0.75,-0.75
HEAD,0,package stm - object ZSTM - object internal - class Entry - method copy - <$anon: zio.stm.ZSTM.internal.Entry>,7.0,0.0,7.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTM - object internal - object Entry,8.0,7.0,12.0,0.0,0.0,16.0,13.0,4.0,0.23529411764705882,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0
HEAD,0,package stm - object ZSTM - object internal - object Entry - method apply - <$anon: zio.stm.ZSTM.internal.Entry>,6.0,0.0,6.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTM - object internal - class TryCommit,0.0,5.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTM - object internal - object TryCommit,8.0,5.0,10.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTM - object internal - object TryCommit - class Done,4.0,3.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTM - object internal - object TryCommit - class Suspend,4.0,3.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - trait Fiber,75.0,26.0,92.0,0.0,12.0,303.0,114.0,191.0,0.6262295081967213,2.0,83.0,39.0,1.3928571428571428,0.9285714285714286,4.392857142857143,2.7857142857142856,1.75,0.2857142857142857,0.6785714285714286,0.5812837955695098
HEAD,0,package zio - trait Fiber - method mapM - <$anon: zio.Fiber.Synthetic[E1 B]>,16.0,0.0,16.0,2.0,5.0,11.0,11.0,0.0,0.0,0.0,16.0,5.0,1.0,0.0,2.6,2.4,0.0,0.0,0.6,0.6
HEAD,0,package zio - trait Fiber - method orElse - <$anon: zio.Fiber.Synthetic[E1 A1]>,20.0,0.0,20.0,2.0,5.0,22.0,22.0,0.0,0.0,0.0,17.0,11.0,2.2,1.2,4.8,2.8,5.8,0.8,0.8,0.4
HEAD,0,package zio - trait Fiber - method toFutureWith - <$anon: zio.CancelableFuture[A]>,9.0,0.0,9.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - trait Fiber - method zipWith - <$anon: zio.Fiber.Synthetic[E1 C]>,24.0,0.0,24.0,2.0,5.0,14.0,14.0,0.0,0.0,0.0,21.0,7.0,1.4,1.4,5.8,3.4,2.2,0.4,1.0,0.6
HEAD,1,package zio - object Fiber,96.0,26.0,112.0,1.0,0.0,307.0,157.0,150.0,0.48859934853420195,2.0,107.0,0.0,1.2352941176470589,0.8235294117647058,5.176470588235294,3.5294117647058822,0.9411764705882353,0.17647058823529413,0.47058823529411764,0.392156862745098
HEAD,0,package zio - object Fiber - trait Runtime,14.0,33.0,45.0,1.0,2.0,28.0,13.0,15.0,0.5357142857142857,4.0,11.0,7.0,1.1666666666666667,0.0,1.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.16666666666666666
HEAD,0,package zio - object Fiber - object Runtime,12.0,33.0,43.0,0.0,0.0,5.0,6.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Fiber - object Runtime - trait Internal,1.0,19.0,20.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Fiber - trait Synthetic,1.0,11.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Fiber - object Synthetic,3.0,11.0,12.0,0.0,0.0,3.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Fiber - object Synthetic - trait Internal,1.0,19.0,20.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Fiber - class Descriptor,8.0,6.0,14.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Fiber - class Dump,7.0,3.0,10.0,2.0,1.0,18.0,8.0,10.0,0.5555555555555556,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Fiber - class Id,3.0,50.0,53.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Fiber - object Id,5.0,50.0,54.0,1.0,0.0,6.0,4.0,3.0,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Fiber - trait Status,14.0,16.0,27.0,2.0,3.0,19.0,19.0,0.0,0.0,4.0,10.0,13.0,4.333333333333333,3.6666666666666665,4.0,2.6666666666666665,13.333333333333334,1.3333333333333333,1.0,1.0
HEAD,0,package zio - object Fiber - object Status,13.0,16.0,24.0,1.0,0.0,12.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Fiber - object Status - object Done,4.0,11.0,14.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Fiber - object Status - class Finishing,4.0,3.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Fiber - object Status - class Running,4.0,9.0,12.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Fiber - object Status - class Suspended,7.0,3.0,10.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package zio - object Fiber - method collectAll - <$anon: zio.Fiber.Synthetic[E List[A]]>,24.0,0.0,24.0,2.0,5.0,19.0,19.0,0.0,0.0,0.0,24.0,7.0,1.4,1.6,7.8,5.2,2.2,0.4,1.0,1.0
HEAD,0,package zio - object Fiber - method done - <$anon: zio.Fiber.Synthetic[E A]>,10.0,0.0,10.0,2.0,5.0,7.0,7.0,0.0,0.0,0.0,8.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Fiber - method fromFuture - <$anon: zio.Fiber.Synthetic[Throwable A]>,19.0,0.0,19.0,2.0,3.0,14.0,14.0,0.0,0.0,0.0,19.0,7.0,1.4,1.2,2.2,2.2,1.0,0.2,0.6,0.6
